gene,orthologs
Ahg932842,AT2G24255
Ahg932845,AT1G64840
Ahg932846,AT2G24645
Ahg932847,AT1G64840
Ahg932848,AT2G24255
Ahg932850,AT5G42660
Ahg932851,AT3G42940
Ahg932853,AT5G60580
Ahg932856,AT2G26180
Ahg932865,AT2G31760
Ahg932867,AT2G22740
Ahg932872,AT5G54430
Ahg932873,AT2G26210
Ahg932895,AT5G02830
Ahg932896,AT2G26380
Ahg932898,AT4G37630
Ahg932909,AT5G17990
Ahg932913,AT2G26455
Ahg932917,AT5G40880
Ahg932919,AT4G16640
Ahg932920,AT4G16640
Ahg932927,AT2G26500
Ahg932929,AT2G26520
Ahg932941,AT1G30825
Ahg932954,AT5G06350
Ahg932956,AT2G26640
Ahg932958,AT2G26660
Ahg932960,AT2G24748
Ahg932962,AT3G02280
Ahg932963,AT2G26690
Ahg932970,AT2G26710
Ahg932972,AT4G03390
Ahg932977,AT1G27750
Ahg932978,AT1G27750
Ahg932988,AT2G26760
Ahg932989,AT2G26760
Ahg932992,AT2G26790
Ahg933001,AT2G26830
Ahg933004,AT2G26850
Ahg933010,AT2G26900
Ahg933013,AT2G26920
Ahg933024,AT2G26975
Ahg933032,AT3G17820
Ahg933035,AT2G38760
Ahg933044,AT1G47960
Ahg933048,AT1G35890
Ahg933049,AT1G47389
Ahg933050,AT2G27000
Ahg933051,AT1G35890
Ahg933061,AT3G14240
Ahg933062,AT3G58010
Ahg933064,AT3G44110
Ahg933067,AT2G27060
Ahg933069,AT2G27120
Ahg933091,AT2G27120
Ahg933094,AT5G23820
Ahg933102,AT3G22080
Ahg933103,AT5G61530
Ahg933109,AT5G53000
Ahg933115,AT5G53000
Ahg933117,AT3G23890
Ahg933118,AT3G23890
Ahg933121,AT5G53000
Ahg933133,AT5G34828
Ahg933137,AT2G27290
Ahg933138,AT5G08680
Ahg933139,AT3G47580
Ahg933142,AT2G27330
Ahg933148,AT2G27370
Ahg933170,AT2G27510
Ahg933171,AT2G28480
Ahg933177,AT2G28430
Ahg933179,AT2G28410
Ahg933186,AT2G28355
Ahg933188,AT2G28340
Ahg933190,AT2G28320
Ahg933191,AT2G41440
Ahg933211,AT2G28190
Ahg933215,AT2G28150
Ahg933228,AT2G28050
Ahg933231,AT1G05080
Ahg933236,AT2G27970
Ahg933239,AT2G27950
Ahg933241,AT5G52620
Ahg933254,AT3G06680
Ahg933257,AT2G27790
Ahg933265,AT2G27750
Ahg933267,AT2G27730
Ahg933273,AT3G18900
Ahg933275,AT2G27690
Ahg933276,AT2G27680
Ahg933278,AT3G18910
Ahg933283,AT2G27630
Ahg933284,AT2G27650
Ahg933291,AT2G27580
Ahg933293,AT3G20370
Ahg933294,AT2G27535
Ahg933308,AT2G19600
Ahg933310,AT2G28520
Ahg933315,AT2G28570
Ahg933318,AT2G28600
Ahg933322,AT3G01600
Ahg933324,AT2G28630
Ahg933328,AT1G33660
Ahg933335,AT2G28690
Ahg933337,AT2G28710
Ahg933338,AT2G28720
Ahg933344,AT2G28800
Ahg933351,AT2G28850
Ahg933364,AT2G28950
Ahg933368,ATCG01280
Ahg933369,ATCG01310
Ahg933374,AT2G29040
Ahg933375,AT2G29045
Ahg933377,AT2G29060
Ahg933387,AT2G29130
Ahg933390,AT4G35730
Ahg933392,AT2G29180
Ahg933395,AT2G29210
Ahg933396,AT2G29250
Ahg933399,AT2G29250
Ahg933400,AT2G29260
Ahg933420,AT2G29460
Ahg933422,AT2G29480
Ahg933429,AT2G29530
Ahg933437,AT2G29830
Ahg933443,AT2G29628
Ahg933449,AT4G06641
Ahg933450,AT5G34869
Ahg933453,AT1G70770
Ahg933458,AT2G29730
Ahg933461,AT2G29750
Ahg933464,AT1G07890
Ahg933470,AT2G29910
Ahg933473,AT2G29930
Ahg933474,AT1G47915
Ahg933488,AT2G30000
Ahg933489,AT2G30010
Ahg933491,AT2G30032
Ahg933494,AT2G30060
Ahg933499,AT2G30100
Ahg933502,AT3G16340
Ahg933511,AT2G30150
Ahg933524,AT2G30270
Ahg933537,AT2G30380
Ahg933542,AT2G30420
Ahg933543,AT2G30424
Ahg933547,AT2G30470
Ahg933554,AT2G30530
Ahg933555,AT2G30540
Ahg933558,AT2G30570
Ahg933559,AT2G30575
Ahg933560,AT2G30580
Ahg933561,AT2G30590
Ahg933572,AT2G30670
Ahg933576,AT2G30695
Ahg933578,AT2G30710
Ahg933581,AT2G30740
Ahg933590,AT2G30790
Ahg933591,AT2G30800
Ahg933614,AT5G60600
Ahg933625,AT2G30980
Ahg933629,AT2G31030
Ahg933639,AT2G31070
Ahg933646,AT2G31090
Ahg933650,AT2G26720
Ahg933654,AT2G38740
Ahg933658,AT2G31200
Ahg933660,AT2G31215
Ahg933662,AT2G31218
Ahg933667,AT2G31250
Ahg933670,AT2G31270
Ahg933672,AT2G31290
Ahg933673,AT2G31305
Ahg933675,AT2G31320
Ahg933679,AT2G31345
Ahg933688,AT2G31410
Ahg933689,AT2G31420
Ahg933692,AT2G31432
Ahg933693,AT2G31440
Ahg933697,AT2G31490
Ahg933698,AT2G31500
Ahg933699,AT2G31510
Ahg933702,AT1G45150
Ahg933703,AT2G35630
Ahg933705,AT2G31570
Ahg933710,AT5G22110
Ahg933711,AT2G31650
Ahg933714,AT2G31680
Ahg933719,AT2G31720
Ahg933722,AT2G31740
Ahg933725,AT2G31780
Ahg933727,AT2G31790
Ahg933732,AT2G31840
Ahg933733,AT2G31850
Ahg933736,AT2G31720
Ahg933737,AT2G31865
Ahg933740,AT2G31890
Ahg933741,AT2G04560
Ahg933745,AT2G31930
Ahg933746,AT2G31940
Ahg933747,AT2G31945
Ahg933764,AT2G32020
Ahg933765,AT2G32030
Ahg933767,AT2G32050
Ahg933769,AT2G32070
Ahg933774,AT2G32120
Ahg933776,AT2G32160
Ahg933777,AT2G32170
Ahg933778,AT3G09560
Ahg933779,AT2G27410
Ahg933782,AT2G32210
Ahg933783,AT2G32220
Ahg933784,AT2G32230
Ahg933791,AT2G32275
Ahg933796,AT2G32310
Ahg933797,AT2G32320
Ahg933800,AT2G32350
Ahg933807,AT2G32410
Ahg933809,AT2G32430
Ahg933819,AT2G32510
Ahg933821,AT2G32530
Ahg933823,AT2G32550
Ahg933830,AT2G32620
Ahg933831,AT2G32620
Ahg933836,AT2G32645
Ahg933837,AT2G32660
Ahg933838,AT4G35790
Ahg933846,AT2G32750
Ahg933851,AT2G32785
Ahg933856,AT2G32788
Ahg933857,AT2G32800
Ahg933858,AT2G32835
Ahg933859,AT2G32810
Ahg933860,AT2G32820
Ahg933864,AT2G32860
Ahg933866,AT2G32880
Ahg933867,AT2G32885
Ahg933868,AT2G32885
Ahg933869,AT2G32900
Ahg933874,AT2G32940
Ahg933875,AT2G32950
Ahg933883,AT2G33010
Ahg933884,AT2G33040
Ahg933887,AT2G33090
Ahg933891,AT2G33130
Ahg933893,AT2G33160
Ahg933899,AT2G33200
Ahg933903,AT2G33210
Ahg933906,AT2G33233
Ahg933914,AT2G33290
Ahg933917,AT2G33320
Ahg933921,AT2G33360
Ahg933932,AT2G33450
Ahg933938,AT2G33510
Ahg933939,AT2G33520
Ahg933942,AT2G33550
Ahg933944,AT2G33570
Ahg933948,AT2G33610
Ahg933950,AT2G33630
Ahg933951,AT2G33640
Ahg933956,AT2G33700
Ahg933960,AT2G33730
Ahg933963,AT2G33750
Ahg933964,AT2G33760
Ahg933965,AT2G33770
Ahg933966,AT2G33775
Ahg933971,AT2G33205
Ahg933974,AT2G33793
Ahg933983,AT2G33835
Ahg933986,AT2G33847
Ahg933988,AT2G33855
Ahg933989,AT2G33860
Ahg933994,AT2G33990
Ahg933996,AT2G34010
Ahg934005,AT5G46290
Ahg934010,AT2G34140
Ahg934014,AT2G34180
Ahg934016,AT2G34200
Ahg934018,AT2G34220
Ahg934020,AT2G34220
Ahg934024,AT2G34260
Ahg934047,AT2G34490
Ahg934048,AT2G34500
Ahg934049,AT2G34510
Ahg934057,AT2G34585
Ahg934063,AT2G34630
Ahg934072,AT2G34710
Ahg934076,AT5G44340
Ahg934079,AT2G34790
Ahg934080,AT2G34810
Ahg934083,AT2G34825
Ahg934084,AT3G05540
Ahg934100,AT2G34910
Ahg934108,AT2G35000
Ahg934119,AT2G35110
Ahg934121,AT2G35130
Ahg934124,AT2G35155
Ahg934125,AT2G35160
Ahg934126,AT2G35160
Ahg934128,AT2G35180
Ahg934131,AT2G35210
Ahg934133,AT2G35215
Ahg934136,AT2G35240
Ahg934138,AT2G35260
Ahg934165,AT2G35460
Ahg934167,AT2G35480
Ahg934168,AT2G35490
Ahg934176,AT2G35585
Ahg934177,AT2G35600
Ahg934179,AT2G35610
Ahg934180,AT2G35612
Ahg934181,AT1G31650
Ahg934182,AT2G35615
Ahg934183,AT2G35620
Ahg934191,AT2G35680
Ahg934192,AT2G35690
Ahg934194,AT4G16720
Ahg934205,AT2G35790
Ahg934208,AT2G35820
Ahg934209,AT2G35830
Ahg934210,AT2G35840
Ahg934215,AT2G35900
Ahg934220,AT4G23400
Ahg934224,AT2G35615
Ahg934233,AT2G36080
Ahg934242,AT2G36180
Ahg934243,AT2G36190
Ahg934245,AT2G36210
Ahg934247,AT2G36230
Ahg934248,AT2G36240
Ahg934249,AT2G36250
Ahg934258,AT2G36320
Ahg934259,AT2G29570
Ahg934271,AT2G36480
Ahg934274,AT2G36430
Ahg934276,AT2G36450
Ahg934280,AT2G36490
Ahg934284,AT2G36530
Ahg934288,AT2G36580
Ahg934293,AT2G36630
Ahg934302,AT2G36695
Ahg934303,AT2G36710
Ahg934307,AT2G36695
Ahg934309,AT2G36730
Ahg934312,AT2G36780
Ahg934316,AT1G03910
Ahg934322,AT2G36880
Ahg934323,AT2G36880
Ahg934328,AT1G04430
Ahg934330,AT2G36910
Ahg934335,AT2G36960
Ahg934354,AT2G37060
Ahg934357,AT2G37090
Ahg934359,AT2G37110
Ahg934360,AT2G37120
Ahg934366,AT2G37180
Ahg934367,AT2G37190
Ahg934368,AT2G37195
Ahg934369,AT2G37200
Ahg934372,AT2G37230
Ahg934382,AT2G37310
Ahg934384,AT2G37330
Ahg934404,AT2G37478
Ahg934405,AT2G37478
Ahg934407,AT2G37510
Ahg934409,AT2G37530
Ahg934410,AT2G37540
Ahg934416,AT2G37590
Ahg934420,AT2G37630
Ahg934422,AT2G37640
Ahg934425,AT2G37660
Ahg934426,AT4G02700
Ahg934429,AT2G36370
Ahg934434,AT2G36360
Ahg934440,AT2G40580
Ahg934441,AT2G40760
Ahg934442,AT2G40760
Ahg934443,AT2G40770
Ahg934445,AT2G40802
Ahg934447,AT3G16330
Ahg934449,AT2G36370
Ahg934451,AT2G36360
Ahg934453,AT3G16330
Ahg934455,AT2G36370
Ahg934466,AT2G37730
Ahg934467,AT2G37740
Ahg934469,AT2G37760
Ahg934498,AT2G37960
Ahg934499,AT2G37970
Ahg934500,AT2G37975
Ahg934507,AT2G39240
Ahg934527,AT2G38152
Ahg934530,AT2G38180
Ahg934533,AT2G38230
Ahg934539,AT2G38270
Ahg934547,AT2G38290
Ahg934549,AT2G38304
Ahg934561,AT2G38580
Ahg934563,AT2G38560
Ahg934564,AT2G38310
Ahg934580,AT2G38400
Ahg934582,AT2G38590
Ahg934583,AT4G09143
Ahg934591,AT2G38440
Ahg934600,AT2G38510
Ahg934610,AT2G38620
Ahg934611,AT2G38630
Ahg934616,AT2G38670
Ahg934625,AT2G38740
Ahg934635,AT2G38830
Ahg934640,AT2G43465
Ahg934641,AT2G38880
Ahg934663,AT2G39080
Ahg934665,AT2G39100
Ahg934667,AT2G39120
Ahg934672,AT2G39190
Ahg934673,AT2G39200
Ahg934676,AT2G39220
Ahg934677,AT2G39230
Ahg934680,AT2G39260
Ahg934690,AT2G39340
Ahg934693,AT2G39360
Ahg934699,AT2G39415
Ahg934705,AT1G61275
Ahg934712,AT2G39260
Ahg934713,AT2G39500
Ahg934715,AT2G39500
Ahg934717,AT2G39518
Ahg934718,AT2G39530
Ahg934727,AT2G39650
Ahg934736,AT2G39720
Ahg934741,AT2G39760
Ahg934744,AT2G39780
Ahg934747,AT2G39790
Ahg934750,AT1G76640
Ahg934751,AT2G39795
Ahg934753,AT2G39805
Ahg934754,AT2G39810
Ahg934772,AT2G39980
Ahg934773,AT2G39980
Ahg934782,AT2G40020
Ahg934787,AT2G40080
Ahg934788,AT2G40050
Ahg934793,AT2G40110
Ahg934795,AT2G40116
Ahg934805,AT2G40170
Ahg934808,AT4G35560
Ahg934816,AT2G40240
Ahg934822,AT2G40270
Ahg934830,AT2G40280
Ahg934834,AT2G40316
Ahg934838,AT2G40340
Ahg934840,AT2G40370
Ahg934847,AT2G40430
Ahg934849,AT2G40440
Ahg934853,AT2G40475
Ahg934855,AT2G40490
Ahg934856,AT2G40560
Ahg934858,AT2G40520
Ahg934862,AT2G40560
Ahg934866,AT2G40500
Ahg934868,AT2G40600
Ahg934869,AT2G40610
Ahg934878,AT2G40720
Ahg934879,AT2G40730
Ahg934882,AT2G40580
Ahg934889,AT2G40800
Ahg934890,AT2G40802
Ahg934902,AT2G40890
Ahg934908,AT2G40930
Ahg934910,AT2G40940
Ahg934911,AT2G40950
Ahg934913,AT2G40970
Ahg934924,AT2G41040
Ahg934925,AT2G41050
Ahg934926,AT2G41060
Ahg934929,AT2G41100
Ahg934930,AT2G41110
Ahg934932,AT2G41130
Ahg934938,AT2G41190
Ahg934940,AT2G41210
Ahg934943,AT2G41231
Ahg934945,AT2G41250
Ahg934948,AT2G41260
Ahg934955,AT2G41312
Ahg934956,AT2G41330
Ahg934959,AT2G41350
Ahg934961,AT2G41350
Ahg934962,AT2G41360
Ahg934964,AT2G41370
Ahg934965,AT2G41380
Ahg934970,AT2G41410
Ahg934977,AT2G41473
Ahg934985,AT2G41520
Ahg934986,AT2G41530
Ahg934997,AT2G41630
Ahg935008,AT2G41770
Ahg935009,AT2G41770
Ahg935010,AT2G41770
Ahg935015,AT2G41451
Ahg935018,AT2G41670
Ahg935024,AT2G41720
Ahg935027,AT2G41750
Ahg935028,AT2G41760
Ahg935030,AT2G41780
Ahg935037,AT2G41835
Ahg935043,AT2G41890
Ahg935051,AT2G41940
Ahg935056,AT2G41980
Ahg935057,AT2G41990
Ahg935058,AT2G42000
Ahg935061,AT2G42010
Ahg935069,AT2G42100
Ahg935075,AT2G42140
Ahg935078,AT2G42160
Ahg935081,AT2G42200
Ahg935085,AT2G42240
Ahg935089,AT2G42280
Ahg935092,AT2G42310
Ahg935096,AT2G42340
Ahg935099,AT2G42790
Ahg935100,AT2G42395
Ahg935101,AT5G12090
Ahg935106,AT3G61260
Ahg935107,AT2G42390
Ahg935110,AT2G42410
Ahg935111,AT2G42430
Ahg935114,AT4G33300
Ahg935117,AT2G42450
Ahg935128,AT2G42480
Ahg935131,AT2G42480
Ahg935132,AT2G42490
Ahg935133,AT2G42500
Ahg935146,AT2G42600
Ahg935147,AT2G42610
Ahg935148,AT2G42620
Ahg935149,AT2G42640
Ahg935150,AT2G42650
Ahg935152,AT2G42670
Ahg935153,AT2G42680
Ahg935163,AT2G42750
Ahg935169,AT2G42800
Ahg935175,AT2G42860
Ahg935176,AT2G42870
Ahg935184,AT2G42920
Ahg935186,AT2G42950
Ahg935189,AT2G42980
Ahg935190,AT2G42990
Ahg935200,AT2G43070
Ahg935201,AT2G43080
Ahg935207,AT2G43130
Ahg935213,AT2G43180
Ahg935214,AT2G43190
Ahg935224,AT2G43261
Ahg935227,AT2G43290
Ahg935233,AT2G43360
Ahg935239,AT2G43390
Ahg935246,AT2G43460
Ahg935251,AT2G43490
Ahg935257,AT2G43535
Ahg935260,AT2G43550
Ahg935265,AT5G52440
Ahg935267,AT2G43590
Ahg935276,AT2G43650
Ahg935279,AT2G43680
Ahg935280,AT2G43690
Ahg935283,AT2G43710
Ahg935287,AT2G43740
Ahg935291,AT2G43750
Ahg935294,AT2G43780
Ahg935295,AT2G43790
Ahg935298,AT2G43810
Ahg935301,AT2G43850
Ahg935303,AT1G31280
Ahg935305,AT2G43880
Ahg935306,AT2G43890
Ahg935315,AT2G43960
Ahg935321,AT2G44020
Ahg935323,AT2G44050
Ahg935334,AT2G44140
Ahg935335,AT2G44140
Ahg935339,AT2G44170
Ahg935342,AT2G44170
Ahg935343,AT2G44170
Ahg935345,AT5G57020
Ahg935348,AT2G44195
Ahg935351,AT2G44220
Ahg935358,AT2G44280
Ahg935359,AT2G44290
Ahg935361,AT2G44310
Ahg935374,AT2G44410
Ahg935376,AT2G44420
Ahg935380,AT2G44450
Ahg935381,AT2G44460
Ahg935382,AT1G30590
Ahg935386,AT2G44490
Ahg935388,AT2G44510
Ahg935391,AT2G44530
Ahg935393,AT2G44560
Ahg935395,AT2G44578
Ahg935396,AT2G44578
Ahg935400,AT2G44610
Ahg935403,AT2G44170
Ahg935404,AT2G44650
Ahg935405,AT2G44660
Ahg935409,AT2G45410
Ahg935420,AT1G02880
Ahg935434,AT2G44840
Ahg935435,AT4G33610
Ahg935438,AT2G44880
Ahg935440,AT2G44900
Ahg935453,AT2G45050
Ahg935454,AT2G45060
Ahg935463,AT2G45740
Ahg935464,AT2G45135
Ahg935468,AT2G45161
Ahg935472,AT2G45190
Ahg935473,AT2G45200
Ahg935474,AT2G45210
Ahg935476,AT5G65930
Ahg935477,AT2G45240
Ahg935483,AT2G45310
Ahg935484,AT2G45320
Ahg935487,AT2G45350
Ahg935489,AT2G45350
Ahg935494,AT3G60800
Ahg935500,AT2G45430
Ahg935507,AT2G45490
Ahg935518,AT2G45600
Ahg935521,AT2G45630
Ahg935522,AT2G45640
Ahg935524,AT2G45660
Ahg935542,AT2G45790
Ahg935552,AT2G45880
Ahg935559,AT2G45940
Ahg935562,AT2G45970
Ahg935564,AT2G45980
Ahg935565,AT2G45990
Ahg935574,AT2G46080
Ahg935577,AT2G46110
Ahg935582,AT2G46170
Ahg935594,AT2G46280
Ahg935605,AT2G46375
Ahg935609,AT2G46410
Ahg935611,AT2G46430
Ahg935612,AT2G46450
Ahg935615,AT3G28223
Ahg935618,AT1G02280
Ahg935619,AT2G46730
Ahg935623,AT2G46730
Ahg935625,AT2G46730
Ahg935630,AT2G46505
Ahg935632,AT2G46520
Ahg935633,AT2G46530
Ahg935637,AT2G46560
Ahg935641,AT2G46590
Ahg935642,AT2G46600
Ahg935645,AT2G46630
Ahg935646,AT2G46640
Ahg935650,AT2G46680
Ahg935651,AT1G73860
Ahg935652,AT2G46680
Ahg935653,AT2G46690
Ahg935657,AT2G46735
Ahg935659,AT2G46750
Ahg935661,AT2G46770
Ahg935665,AT2G46810
Ahg935667,AT2G46830
Ahg935672,AT2G46890
Ahg935674,AT2G46910
Ahg935675,AT2G46915
Ahg935676,AT2G46920
Ahg935681,AT2G46960
Ahg935682,AT2G46970
Ahg935685,AT5G65580
Ahg935688,AT2G47020
Ahg935696,AT2G45930
Ahg935697,AT2G45940
Ahg935699,AT2G47110
Ahg935710,AT2G47210
Ahg935712,AT2G47240
Ahg935720,AT2G47320
Ahg935722,AT2G47340
Ahg935723,AT2G47350
Ahg935724,AT2G47360
Ahg935730,AT2G47420
Ahg935733,AT2G47450
Ahg935735,AT2G47470
Ahg935736,AT2G47480
Ahg935749,AT2G47600
Ahg935751,AT2G47620
Ahg935752,AT2G47630
Ahg935755,AT2G47670
Ahg935757,AT2G47690
Ahg935759,AT2G47710
Ahg935763,AT2G47760
Ahg935766,AT2G47780
Ahg935767,AT2G47790
Ahg935773,AT2G47850
Ahg935775,AT2G47870
Ahg935776,AT2G47880
Ahg935778,AT2G47895
Ahg935782,AT2G47920
Ahg935783,AT2G47930
Ahg935788,AT2G47980
Ahg935789,AT2G47990
Ahg935792,AT2G48010
Ahg935831,AT2G01270
Ahg935835,AT2G01300
Ahg935837,AT2G01330
Ahg935848,AT4G06570
Ahg935858,AT2G01505
Ahg935860,AT2G01520
Ahg935868,AT2G01554
Ahg935879,AT2G01600
Ahg935881,AT2G01610
Ahg935883,AT2G01620
Ahg935888,AT2G01670
Ahg935895,AT2G01740
Ahg935898,ATCG01280
Ahg935899,AT5G08670
Ahg935902,AT2G01760
Ahg935904,AT2G01780
Ahg935920,AT2G01920
Ahg935928,AT2G01970
Ahg935936,AT2G02020
Ahg935944,AT2G02070
Ahg935945,AT2G02080
Ahg935955,AT2G02140
Ahg935970,AT2G02250
Ahg935972,AT2G02360
Ahg935974,AT2G02320
Ahg935977,AT2G02360
Ahg935980,AT2G02380
Ahg935985,AT4G26300
Ahg935987,AT2G02430
Ahg935990,AT2G02470
Ahg935992,AT2G02498
Ahg935995,AT2G02515
Ahg935996,AT3G57250
Ahg936001,AT2G02570
Ahg936002,AT2G02590
Ahg936006,AT4G18240
Ahg936010,AT2G02730
Ahg936012,AT2G02750
Ahg936022,AT4G13520
Ahg936024,AT5G35600
Ahg936026,AT1G53550
Ahg936029,AT1G53550
Ahg936032,AT5G08110
Ahg936036,AT4G36940
Ahg936038,AT4G20320
Ahg936040,AT4G13700
Ahg936049,AT4G13520
Ahg936051,AT4G36940
Ahg936061,AT2G02880
Ahg936063,AT2G02660
Ahg936065,AT2G02660
Ahg936067,AT2G02660
Ahg936070,AT4G02510
Ahg936073,AT2G03000
Ahg936076,AT2G02970
Ahg936082,AT2G03090
Ahg936093,AT2G03120
Ahg936095,AT2G03140
Ahg936100,AT2G03160
Ahg936101,AT2G03170
Ahg936103,AT2G03200
Ahg936117,AT2G03310
Ahg936118,AT5G47520
Ahg936120,AT5G20180
Ahg936128,AT2G03390
Ahg936134,AT2G03410
Ahg936135,AT2G03420
Ahg936137,AT2G03440
Ahg936142,AT2G03500
Ahg936143,AT2G03505
Ahg936149,AT2G03560
Ahg936150,AT5G38270
Ahg936152,AT5G38270
Ahg936155,AT2G03600
Ahg936157,AT2G03620
Ahg936167,AT2G03720
Ahg936169,AT2G03730
Ahg936173,AT2G03770
Ahg936189,AT2G04032
Ahg936191,AT2G03935
Ahg936193,AT2G03960
Ahg936205,AT2G04034
Ahg936207,AT2G04034
Ahg936209,AT2G04031
Ahg936212,AT2G04031
Ahg936213,AT2G04031
Ahg936215,AT2G04031
Ahg936218,AT2G04047
Ahg936220,AT1G43720
Ahg936232,AT3G19520
Ahg936236,AT3G25590
Ahg936240,AT3G25620
Ahg936241,AT3G25640
Ahg936247,AT3G25680
Ahg936257,AT3G25760
Ahg936261,AT3G25800
Ahg936263,AT3G25820
Ahg936269,AT3G25810
Ahg936275,AT3G25860
Ahg936276,AT3G25870
Ahg936277,AT3G25882
Ahg936279,AT3G25890
Ahg936280,AT3G25890
Ahg936283,AT3G25910
Ahg936287,AT3G25950
Ahg936288,AT5G23910
Ahg936290,AT3G25980
Ahg936293,AT3G26010
Ahg936295,AT3G26020
Ahg936302,AT5G66330
Ahg936303,AT3G26085
Ahg936320,AT3G26210
Ahg936324,AT3G26280
Ahg936326,AT3G26290
Ahg936345,AT3G26420
Ahg936357,AT1G33390
Ahg936365,AT3G26590
Ahg936371,AT3G26660
Ahg936378,AT3G26690
Ahg936390,AT3G26780
Ahg936407,AT3G26880
Ahg936415,AT3G26950
Ahg936422,AT3G27020
Ahg936424,AT3G27027
Ahg936430,AT3G27050
Ahg936437,AT3G27110
Ahg936442,AT3G27180
Ahg936444,AT3G59820
Ahg936446,AT3G27190
Ahg936451,AT3G27220
Ahg936454,AT3G27430
Ahg936456,AT5G11650
Ahg936457,AT3G27230
Ahg936462,AT3G27270
Ahg936463,AT3G56520
Ahg936467,AT3G27310
Ahg936468,AT5G22290
Ahg936476,AT3G27331
Ahg936480,AT3G27331
Ahg936481,AT3G27331
Ahg936483,AT3G27340
Ahg936489,AT3G27380
Ahg936494,AT3G27410
Ahg936497,AT3G27425
Ahg936501,AT3G27430
Ahg936504,AT3G27470
Ahg936523,AT3G27580
Ahg936528,AT3G27640
Ahg936534,AT3G27690
Ahg936535,AT3G27680
Ahg936538,AT3G27710
Ahg936540,AT3G27730
Ahg936543,AT3G27750
Ahg936544,AT3G27770
Ahg936547,AT3G27820
Ahg936555,AT3G27865
Ahg936558,AT3G27884
Ahg936560,AT3G27910
Ahg936568,AT5G67280
Ahg936569,AT3G09780
Ahg936575,AT5G28720
Ahg936587,AT1G19740
Ahg936600,AT3G28280
Ahg936601,AT3G28280
Ahg936602,AT3G28330
Ahg936606,AT3G28340
Ahg936611,AT3G28380
Ahg936612,AT3G28390
Ahg936615,AT3G28430
Ahg936621,AT3G28460
Ahg936631,AT5G61530
Ahg936637,AT5G47770
Ahg936643,AT3G28600
Ahg936650,AT5G19310
Ahg936652,AT3G28690
Ahg936653,AT3G28700
Ahg936663,AT3G28730
Ahg936669,AT4G30993
Ahg936671,AT3G28780
Ahg936672,AT3G28790
Ahg936680,AT3G28857
Ahg936692,AT3G28940
Ahg936693,AT3G28950
Ahg936695,AT4G01380
Ahg936699,AT3G28980
Ahg936700,AT3G28990
Ahg936703,AT3G29020
Ahg936712,AT3G29090
Ahg936713,AT3G29100
Ahg936715,AT3G29105
Ahg936716,AT3G29130
Ahg936721,AT3G29170
Ahg936727,AT5G48000
Ahg936735,AT2G13680
Ahg936741,AT2G02660
Ahg936746,AT3G29310
Ahg936753,AT3G29340
Ahg936754,AT3G29350
Ahg936755,AT3G29360
Ahg936758,AT3G29370
Ahg936762,AT1G77790
Ahg936765,AT3G23030
Ahg936770,AT3G29390
Ahg936780,AT3G29636
Ahg936784,AT3G29635
Ahg936786,AT3G29670
Ahg936794,AT4G08110
Ahg936798,AT2G20140
Ahg936799,AT3G30280
Ahg936801,ATCG00800
Ahg936802,ATCG00790
Ahg936810,AT3G30340
Ahg936812,AT3G43833
Ahg936820,AT3G29780
Ahg936826,ATMG00080
Ahg936827,ATMG00370
Ahg936828,ATMG00350
Ahg936830,ATMG01030
Ahg936837,AT2G07779
Ahg936841,AT3G30530
Ahg936855,AT1G43720
Ahg936862,AT4G20820
Ahg936864,AT2G34040
Ahg936877,AT2G29880
Ahg936878,AT3G33530
Ahg936884,AT5G35540
Ahg936893,AT3G42660
Ahg936896,AT3G44060
Ahg936902,AT4G33580
Ahg936910,AT3G42950
Ahg936911,AT1G26670
Ahg936920,AT3G57410
Ahg936921,AT3G43670
Ahg936924,AT3G43110
Ahg936937,AT3G43250
Ahg936938,AT3G43270
Ahg936941,AT3G43440
Ahg936960,AT1G48150
Ahg936962,AT3G43700
Ahg936973,AT3G43750
Ahg936976,AT3G43800
Ahg936979,AT3G05190
Ahg936984,AT1G50780
Ahg936985,AT3G54450
Ahg936986,AT3G54450
Ahg936994,AT3G54890
Ahg936995,AT1G52342
Ahg937003,AT3G43980
Ahg937006,AT3G44005
Ahg937007,AT2G39320
Ahg937014,AT3G44100
Ahg937016,AT3G44110
Ahg937017,AT5G41000
Ahg937018,AT5G09910
Ahg937021,AT3G09780
Ahg937022,AT3G48640
Ahg937028,AT2G30970
Ahg937029,AT3G44096
Ahg937036,AT3G44220
Ahg937037,AT5G47490
Ahg937038,AT3G44230
Ahg937043,AT3G44240
Ahg937058,AT3G44330
Ahg937062,AT3G44370
Ahg937063,AT1G31817
Ahg937066,AT3G44428
Ahg937074,AT1G63990
Ahg937085,AT3G44620
Ahg937089,AT3G42050
Ahg937091,AT3G44620
Ahg937101,ATCG00640
Ahg937102,AT3G54470
Ahg937110,AT3G44760
Ahg937111,AT3G44760
Ahg937115,AT5G36290
Ahg937123,AT3G44790
Ahg937125,AT1G30825
Ahg937127,AT3G44790
Ahg937129,AT5G35210
Ahg937131,AT3G47090
Ahg937138,AT3G44840
Ahg937141,AT3G44880
Ahg937163,AT3G45060
Ahg937166,AT3G45093
Ahg937168,AT3G45110
Ahg937171,AT3G45130
Ahg937175,AT3G45150
Ahg937176,AT3G56890
Ahg937177,AT3G45160
Ahg937179,AT3G45180
Ahg937181,AT3G45200
