gene,orthologs
Bra008240,AT1G76140
Bra014914,AT3G23160
Bra035591,AT5G55850
Bra007974,AT1G71520
Bra035066,AT1G78815
Bra026514,AT3G25620
Bra007641,AT3G61920
Bra030780,AT1G09460
Bra019275,AT3G01390
Bra035208,AT5G55480
Bra010006,AT5G28680
Bra017271,AT3G52490
Bra005441,AT2G34250
Bra041096,AT2G03470
Bra009735,AT5G24120
Bra004687,AT2G42360
Bra022554,AT5G62300
Bra040619,AT1G44800
Bra006890,AT3G51990
Bra026940,AT3G55770
Bra017341,AT3G25920
Bra015911,AT1G74430
Bra008894,AT5G12360
Bra003744,AT3G62310
Bra014562,AT3G58610
Bra018145,AT3G47460
Bra024777,AT2G03380
Bra017988,AT3G49380
Bra025070,AT5G45590
Bra012996,AT5G60920
Bra026265,AT4G28330
Bra013975,AT5G17460
Bra027246,AT3G15400
Bra036279,AT4G02320
Bra032538,AT1G03890
Bra010614,AT4G37820
Bra006745,AT3G47160
Bra026073,AT1G16250
Bra040545,AT3G01660
Bra040474,AT2G47040
Bra027802,AT1G63450
Bra010499,AT4G24220
Bra026795,AT1G14870
Bra026567,AT2G03120
Bra028641,AT5G09270
Bra031142,AT2G20835
Bra037537,AT3G19160
Bra030689,AT1G07540
Bra020582,AT3G05420
Bra024722,AT1G26330
Bra016025,AT1G73010
Bra038456,AT4G16400
Bra002453,AT5G60770
Bra032615,AT1G02230
Bra035057,AT5G65850
Bra034182,AT4G03070
Bra017656,AT4G34410
Bra022481,AT1G65410
Bra029211,AT5G63590
Bra039433,AT3G05500
Bra000351,AT2G44350
Bra038323,AT5G50070
Bra025707,AT1G19020
Bra017888,AT1G60140
Bra037101,AT1G55780
Bra030602,AT1G05055
Bra016237,AT1G70090
Bra024868,AT2G01620
Bra014599,AT3G57920
Bra037074,AT5G45570
Bra036872,AT4G13820
Bra040092,AT4G16750
Bra037877,AT4G08780
Bra008025,AT1G72290
Bra030143,AT1G29530
Bra006655,AT5G60530
Bra018803,AT3G14690
Bra038198,AT1G65730
Bra035555,AT5G55125
Bra004718,AT2G42810
Bra038636,AT5G63470
Bra006432,AT5G18030
Bra040247,AT3G05890
Bra016616,AT1G17147
Bra036523,AT5G24710
Bra026061,AT1G16370
Bra029789,AT3G09780
Bra000956,AT4G00770
Bra021238,AT3G17300
Bra028751,AT5G05690
Bra038945,AT5G34940
Bra002018,AT2G17040
Bra002872,AT5G55840
Bra000131,AT2G39390
Bra002765,AT5G57060
Bra031464,AT1G60990
Bra000615,AT5G50260
Bra032431,AT1G06230
Bra021103,AT3G15358
Bra026434,AT4G26455
Bra014153,AT1G69680
Bra012355,AT1G23030
Bra000471,AT2G29730
Bra013124,AT2G14610
Bra023057,AT2G36305
Bra023711,AT5G19190
Bra037581,AT3G18480
Bra032875,AT1G28110
Bra003267,AT3G57120
Bra026581,AT2G02790
Bra005817,AT5G04750
Bra001399,AT3G11330
Bra037463,AT5G48740
Bra022780,AT2G30130
Bra040152,AT3G04070
Bra018581,AT1G09140
Bra008655,AT5G16030
Bra017751,AT4G36195
Bra025155,AT3G25680
Bra024782,AT2G03260
Bra024880,AT2G01510
Bra009261,AT5G07460
Bra027029,AT1G62680
Bra001516,AT3G13650
Bra035637,AT5G56940
Bra016583,AT1G17840
Bra022683,AT5G53930
Bra029856,AT4G09450
Bra027906,AT1G57750
Bra020964,AT3G08690
Bra006287,AT5G15170
Bra013018,AT5G23120
Bra038718,AT2G21655
Bra007665,AT3G62170
Bra018051,AT3G48520
Bra021041,AT4G17570
Bra022357,AT3G18790
Bra019290,AT3G16000
Bra029511,AT4G04640
Bra021910,AT2G34440
Bra013826,AT4G24700
Bra025722,AT1G19240
Bra015969,AT1G73740
Bra001084,AT3G03670
Bra018702,AT1G36180
Bra003230,AT3G56180
Bra031988,AT3G03510
Bra001359,AT3G10410
Bra016491,AT1G19860
Bra020228,AT5G23000
Bra011419,AT4G33145
Bra002130,AT5G18080
Bra041170,AT1G72340
Bra034946,AT3G42660
Bra008832,AT5G13390
Bra040750,AT4G27990
Bra039230,AT2G24120
Bra010493,AT4G24290
Bra024643,AT1G24180
Bra011886,AT4G38910
Bra016668,AT1G15220
Bra008292,AT1G77130
Bra035118,AT1G79430
Bra005853,AT5G05440
Bra010231,AT4G31550
Bra031411,AT1G03070
Bra017703,AT5G60300
Bra035910,AT5G62000
Bra031405,AT1G61690
Bra001332,AT3G09190
Bra028949,AT5G55990
Bra026234,AT4G06599
Bra037526,AT5G47840
Bra036904,AT3G22630
Bra029544,AT3G45330
Bra011246,AT4G31110
Bra028301,AT5G52240
Bra036166,AT5G48545
Bra009411,AT5G04920
Bra012174,AT3G28430
Bra023041,AT2G35910
Bra035396,AT5G01100
Bra012488,AT1G25270
Bra035384,AT5G35735
Bra032375,AT1G30280
Bra028264,AT5G51560
Bra031873,AT5G65207
Bra026744,AT1G15825
Bra012664,AT4G17440
Bra028568,AT5G10770
Bra013996,AT3G45670
Bra012543,AT4G19450
Bra036219,AT3G29090
Bra005141,AT2G38040
Bra008586,AT5G16870
Bra015876,AT1G75000
Bra017612,AT4G33760
Bra039891,AT1G02890
Bra003027,AT5G53870
Bra027467,AT1G45180
Bra037413,AT4G01440
Bra029184,AT5G51140
Bra017761,AT4G36430
Bra006429,AT5G17920
Bra020207,AT3G44750
Bra018474,AT4G12370
Bra012269,AT1G21100
Bra019343,AT4G22950
Bra039192,AT2G23260
Bra008170,AT1G74870
Bra022289,AT3G18180
Bra013932,AT4G25900
Bra028566,AT5G10790
Bra015945,AT1G18486
Bra015344,AT1G04730
Bra017394,AT2G03240
Bra025143,AT2G04925
Bra019186,AT4G25140
Bra031547,AT1G06923
Bra012973,AT5G61260
Bra007664,AT3G62140
Bra031916,AT5G61720
Bra029231,AT5G63350
Bra029505,AT4G04610
Bra013952,AT4G26120
Bra030420,AT1G51745
Bra027828,AT1G59950
Bra003503,AT3G62650
Bra022282,AT3G18130
Bra025894,AT1G18550
Bra026592,AT2G02480
Bra002538,AT5G59730
Bra004121,AT1G65590
Bra005793,AT3G14420
Bra018096,AT3G47960
Bra023676,AT5G18470
Bra014876,AT1G30280
Bra002253,AT5G19670
Bra034674,AT4G35090
Bra013533,AT4G21520
Bra018481,AT4G12550
Bra020170,AT5G22080
Bra025922,AT1G18260
Bra033305,AT1G02230
Bra010775,AT1G30360
Bra005680,AT5G01560
Bra034600,AT4G34050
Bra020353,AT5G58782
Bra023419,AT5G13520
Bra029429,AT4G22860
Bra010500,AT4G24190
Bra036495,AT2G20690
Bra007628,AT3G61720
Bra014787,AT3G54790
Bra033126,AT4G11820
Bra009893,AT5G26250
Bra040602,AT3G02810
Bra005158,AT2G37770
Bra008804,AT5G13760
Bra038421,AT4G27680
Bra017308,AT2G35615
Bra030619,AT1G05660
Bra040745,AT4G16650
Bra009643,AT5G01700
Bra019784,AT1G12760
Bra002351,AT5G21050
Bra012282,AT1G21500
Bra021723,AT2G31560
Bra028309,AT5G52450
Bra040097,AT4G16845
Bra013664,AT4G11860
Bra002110,AT5G17850
Bra015734,AT1G76550
Bra036051,AT3G50070
Bra009447,AT5G04510
Bra009681,AT5G23420
Bra014485,AT2G44930
Bra020398,AT5G58010
Bra011121,AT4G29540
Bra019900,AT1G10820
Bra026223,AT2G02780
Bra016547,AT1G18670
Bra004982,AT3G55980
Bra034008,AT1G67290
Bra005377,AT2G34970
Bra020332,AT5G59080
Bra015724,AT1G76700
Bra005614,AT2G32070
Bra014675,AT3G56710
Bra002503,AT5G60210
Bra024016,AT4G31230
Bra031601,AT5G60390
Bra038763,AT4G21680
Bra031694,AT1G09980
Bra010317,AT4G29830
Bra028513,AT5G41890
Bra031701,AT1G10130
Bra025967,AT1G17520
Bra038233,AT3G19820
Bra006449,AT5G18270
Bra003975,AT1G69890
Bra016308,AT1G27120
Bra013175,Glycine-rich
Bra019035,AT4G27657
Bra026703,AT1G78200
Bra032819,AT1G27350
Bra016159,AT1G71090
Bra001540,AT5G56340
Bra028157,AT5G37890
Bra014479,AT3G60630
Bra028044,AT1G34245
Bra000594,AT5G49720
Bra038839,AT2G19090
Bra007069,AT3G54390
Bra034256,AT2G25520
Bra013585,AT4G22080
Bra027692,AT1G64340
Bra036136,AT3G04320
Bra003889,AT1G72180
Bra032233,AT1G47580
Bra004729,AT2G42900
Bra012909,AT3G50070
Bra038368,AT4G09750
Bra036437,AT3G03740
Bra024448,AT5G67450
Bra028216,AT5G66450
Bra030700,AT1G07745
Bra019018,AT3G57390
Bra020520,AT5G25950
Bra004117,AT4G20370
Bra026422,AT4G26570
Bra023172,AT1G31280
Bra013200,AT2G04570
Bra035934,AT5G61350
Bra014270,AT1G51355
Bra002449,AT2G07505
Bra003055,AT5G53450
Bra033059,AT3G28780
Bra004516,AT2G46680
Bra018890,AT3G05770
Bra035078,AT1G78940
Bra020083,AT5G20070
Bra026526,AT2G04025
Bra035844,AT5G63450
Bra016446,AT1G20860
Bra017965,AT3G49660
Bra002042,AT3G11440
Bra006497,AT5G19180
Bra022861,AT2G31680
Bra026084,AT1G16030
Bra024699,AT5G02500
Bra026754,AT1G15590
Bra005282,AT2G36320
Bra035930,AT5G61412
Bra018170,AT3G47060
Bra033238,AT1G01725
Bra029921,AT3G48810
Bra027505,AT5G43810
Bra025996,AT1G17160
Bra016512,AT1G19300
Bra025185,AT3G26120
Bra026337,AT3G14320
Bra015883,AT1G74910
Bra011460,AT4G33666
Bra024285,AT5G64330
Bra026461,AT4G26150
Bra005066,AT2G38970
Bra002751,AT5G57190
Bra015014,AT3G24030
Bra001273,AT3G07870
Bra002625,AT5G58700
Bra002525,AT5G59845
Bra036883,AT4G14690
Bra033721,AT1G03880
Bra008787,AT5G14010
Bra041057,AT2G13790
Bra010807,AT1G29920
Bra007309,AT3G57180
Bra021738,AT2G31720
Bra005032,AT2G39518
Bra018745,AT1G48630
Bra018456,AT1G02770
Bra027250,AT3G15360
Bra039172,AT3G02360
Bra018441,AT1G10390
Bra023097,AT3G06240
Bra035836,AT5G63570
Bra024438,AT5G67580
Bra035044,AT1G78530
Bra017764,AT4G36500
Bra022224,AT3G17600
Bra003412,AT3G60440
Bra029398,AT2G01660
Bra018461,AT1G10120
Bra002470,AT5G60580
Bra036751,AT1G34420
Bra030353,AT5G39310
Bra001897,AT3G22970
Bra036116,AT5G28040
Bra033409,AT1G61250
Bra037162,AT5G66590
Bra004695,AT2G42480
Bra005293,AT2G36210
Bra018760,AT1G48900
Bra031151,AT2G20930
Bra032023,AT3G02990
Bra028262,AT3G20050
Bra006764,AT5G37060
Bra002714,AT3G29110
Bra012644,AT4G17740
Bra003454,AT3G61540
Bra023495,AT3G54730
Bra000024,AT2G37860
Bra020284,AT5G59820
Bra000263,AT2G42530
Bra036718,AT1G64760
Bra034352,AT5G17680
Bra007709,AT3G62900
Bra025949,AT1G17770
Bra029039,AT5G54170
Bra000255,AT3G57785
Bra017936,AT1G77350
Bra022499,AT1G65020
Bra004430,AT2G47770
Bra005603,AT2G32580
Bra022995,AT3G02670
Bra030272,AT2G21930
Bra001175,AT5G46270
Bra028282,AT5G51860
Bra011282,AT4G31550
Bra003007,AT5G54160
Bra017121,AT2G38380
Bra022446,AT5G60440
Bra002636,AT5G58580
Bra015502,AT1G06470
Bra003495,AT3G62300
Bra039240,AT5G04010
Bra011918,AT1G55480
Bra014364,AT1G54280
Bra033378,AT1G03170
Bra029518,AT4G04790
Bra024313,AT5G64610
Bra039272,AT2G46590
Bra007449,AT3G59430
Bra029892,AT4G31615
Bra001464,AT3G12660
Bra021022,AT4G18150
Bra038466,AT4G16450
Bra003938,AT1G70940
Bra029325,AT5G61220
Bra016913,AT1G58380
Bra037679,AT2G43860
Bra037620,AT5G23060
Bra024067,AT4G30560
Bra040929,AT2G28930
Bra000561,AT4G00060
Bra013794,AT4G24350
Bra009020,AT5G10610
Bra016277,AT1G26580
Bra031821,AT5G66740
Bra008018,AT1G72220
Bra028333,AT5G64960
Bra011585,AT4G35100
Bra002406,AT5G22330
Bra000285,AT2G43030
Bra013892,AT4G25433
Bra032794,AT1G24540
Bra013108,AT4G09320
Bra011956,AT1G08010
Bra005193,AT2G37460
Bra032654,AT1G01910
Bra023102,AT2G37170
Bra029233,AT5G63270
Bra011358,AT4G32590
Bra032804,AT1G24440
Bra024509,AT3G09400
Bra035186,AT1G80370
Bra035006,AT3G44300
Bra004054,AT1G68020
Bra022156,AT5G47770
Bra010887,AT1G28260
Bra026647,AT2G01600
Bra001827,AT1G51820
Bra006869,AT5G56520
Bra030369,AT4G25360
Bra030877,AT1G65710
Bra002380,AT5G21970
Bra031581,AT1G07520
Bra035885,AT5G62680
Bra023123,AT1G30710
Bra033998,AT1G67480
Bra000942,AT4G01070
Bra016836,AT1G11410
Bra038495,AT4G16650
Bra036330,AT1G44970
Bra035990,AT2G33130
Bra036812,AT3G51380
Bra022489,AT1G65120
Bra030890,AT1G54290
Bra015466,AT1G05960
Bra039031,AT2G19970
Bra020192,AT5G22430
Bra007013,AT3G53580
Bra029206,AT5G63670
Bra019011,AT5G06020
Bra000823,AT4G03440
Bra009014,AT5G10660
Bra014403,AT3G62290
Bra041005,AT1G33170
Bra005074,AT2G38880
Bra036416,AT3G03990
Bra022606,AT5G52760
Bra033545,AT4G16190
Bra000180,AT2G40260
Bra007029,AT3G53820
Bra039858,AT4G14480
Bra019675,AT1G14150
Bra041033,AT4G14410
Bra015305,AT1G04340
Bra012472,AT1G25520
Bra008998,AT5G11000
Bra008569,AT5G17230
Bra035298,AT1G43170
Bra034663,AT4G34920
Bra012755,AT3G16630
Bra014772,AT3G55140
Bra012601,AT4G18372
Bra038953,AT5G33340
Bra026270,AT4G28280
Bra028629,AT5G09580
Bra030347,AT3G49200
Bra014987,AT3G23820
Bra016950,AT2G41140
Bra016042,AT1G72670
Bra012964,AT5G61380
Bra011307,AT4G31880
Bra037383,AT4G01100
Bra014529,AT3G59760
Bra016480,AT3G07480
Bra032479,AT1G05205
Bra021900,AT1G29350
Bra017561,AT5G46350
Bra013615,AT4G22370
Bra031446,AT4G03740
Bra020274,AT5G59920
Bra020188,AT5G22380
Bra001128,AT3G04850
Bra024912,AT1G03370
Bra006252,AT5G14370
Bra039812,AT3G53710
Bra003193,AT3G54800
Bra028432,AT5G39420
Bra013275,AT4G18010
Bra017741,AT4G35985
Bra020514,AT5G25415
Bra011967,AT2G28230
Bra025009,AT5G46630
Bra015680,AT1G77280
Bra005017,AT4G03160
Bra013461,AT4G20400
Bra001910,AT3G23380
Bra031715,AT1G10480
Bra009520,AT5G03660
Bra015293,AT1G04180
Bra031794,AT1G53080
Bra018925,AT1G34300
Bra033022,AT2G05100
Bra005245,AT2G36780
Bra036246,AT4G02720
Bra027565,AT2G40560
Bra022279,AT3G23780
Bra036617,AT3G05490
Bra035794,AT3G20290
Bra002914,AT5G55450
Bra041070,AT4G33760
Bra012632,AT4G17900
Bra025176,AT3G25980
Bra019176,AT4G25315
Bra031937,AT5G64040
Bra000370,AT2G45110
Bra027722,AT1G64620
Bra008863,AT5G13020
Bra039387,AT3G13360
Bra038525,AT2G22425
Bra034214,AT4G03520
Bra010456,AT4G25590
Bra006370,AT5G16770
Bra009131,AT5G05750
Bra028872,AT5G02460
Bra016981,AT2G40610
Bra020102,AT5G11090
Bra027845,AT1G59660
Bra029434,AT4G12030
Bra035823,AT3G20015
Bra001030,AT3G02130
Bra025301,AT4G00260
Bra034792,AT1G47470
Bra040936,AT5G52965
Bra037311,AT4G00050
Bra034587,AT4G33880
Bra011754,AT4G37300
Bra025129,AT2G03730
Bra034200,AT4G03280
Bra025437,AT5G37810
Bra033366,AT1G03020
Bra017898,AT1G59730
Bra029004,AT5G62740
Bra006798,AT5G57830
Bra036031,AT2G22060
Bra038390,arabinogalactan
Bra010652,AT4G39850
Bra040056,AT3G08730
Bra003346,AT3G58630
Bra002712,AT5G57630
Bra010583,AT4G37090
Bra003845,AT1G73370
Bra040821,AT3G26300
Bra026577,AT2G02850
Bra023045,AT2G35940
Bra032426,AT1G06380
Bra022397,AT3G19230
Bra031832,AT5G67400
Bra034360,AT2G27610
Bra026659,AT2G01490
Bra000448,AT2G47350
Bra003587,AT1G80830
Bra029661,AT3G07580
Bra012398,AT1G24020
Bra021141,AT3G15860
Bra004383,AT1G69480
Bra028737,AT5G06270
Bra024654,AT4G27760
Bra033827,AT5G59700
Bra029084,AT5G53280
Bra000763,AT4G19870
Bra023692,AT3G06320
Bra031336,AT3G22210
Bra018780,AT1G49210
Bra015091,AT3G24870
Bra020495,AT5G25265
Bra037694,AT2G43640
Bra019054,AT4G27390
Bra031408,AT1G61670
Bra027366,AT1G54070
Bra021127,AT3G15680
Bra006811,AT5G57620
Bra020144,AT5G21070
Bra026247,AT4G17360
Bra026683,AT2G35280
Bra010560,AT2G18328
Bra003189,AT3G54590
Bra033983,AT1G67730
Bra008479,AT1G80350
Bra023146,AT1G30850
Bra039161,AT3G02190
Bra037841,AT5G67560
Bra032858,AT3G04660
Bra005539,AT2G32970
Bra034722,AT3G12880
Bra025494,AT5G41750
Bra040697,AT4G18596
Bra006040,AT5G09940
Bra025229,AT3G26790
Bra025149,AT3G25600
Bra035133,AT1G79660
Bra003751,AT1G75500
Bra021007,AT4G18510
Bra011671,AT4G36220
Bra019040,AT4G27600
Bra007859,AT2G24360
Bra022476,AT1G65450
Bra011484,AT4G33980
Bra002314,AT5G20600
Bra016888,AT2G42250
Bra025542,AT5G40840
Bra014118,AT3G17440
Bra002955,AT5G54800
Bra017347,AT3G25805
Bra017816,AT4G37300
Bra029938,AT3G49200
Bra010013,AT3G04470
Bra024678,AT1G26850
Bra012169,AT4G29990
Bra025653,AT3G29010
Bra007288,AT3G56960
Bra006136,AT5G11980
Bra015697,AT1G77060
Bra032400,AT1G30540
Bra002179,AT5G18680
Bra013962,AT5G17630
Bra034521,AT5G43690
Bra012416,AT1G24070
Bra031267,AT3G21250
Bra009476,AT5G04220
Bra006854,AT5G56820
Bra027274,AT3G15180
Bra032415,AT1G06570
Bra034126,AT3G10550
Bra016309,AT1G75950
Bra009766,AT5G24440
Bra025159,AT3G25740
Bra027624,AT1G63160
Bra021586,AT1G53230
Bra033610,AT4G39240
Bra016284,AT1G35350
Bra026445,AT4G26370
Bra018283,AT2G26720
Bra015710,AT4G20370
Bra016487,AT1G19920
Bra008926,AT5G11920
Bra026882,AT1G12700
Bra000344,AT2G44180
Bra030106,AT1G28570
Bra010914,AT1G27910
Bra005908,AT5G03480
Bra016177,AT1G70895
Bra021899,AT1G29340
Bra034055,AT3G11250
Bra037482,AT5G48520
Bra018020,AT2G43250
Bra022595,AT4G25630
Bra023255,AT1G32260
Bra015340,AT1G04670
Bra019997,AT1G09720
Bra024684,AT2G07760
Bra022016,AT5G46050
Bra023344,AT2G19600
Bra036768,AT5G33393
Bra013363,AT4G18950
Bra013431,AT1G80070
Bra025401,AT3G29635
Bra035526,AT5G35700
Bra020218,AT5G22840
Bra015403,AT1G05240
Bra018495,AT4G38220
Bra012914,AT3G49930
Bra039346,AT3G12870
Bra022536,AT5G51120
Bra008349,AT1G78150
Bra013026,AT5G23240
Bra011374,AT4G32710
Bra015833,AT1G75560
Bra004773,AT2G43610
Bra000868,AT4G02680
Bra029550,AT4G05060
Bra034060,AT3G09260
Bra001414,AT3G11620
Bra000404,AT2G45800
Bra002172,AT5G18610
Bra019803,AT1G13000
Bra039639,AT1G69420
Bra009691,AT5G23530
Bra004656,AT2G41860
Bra010674,AT2G21390
Bra034938,AT1G42480
Bra011196,AT4G30460
Bra030042,AT1G27380
Bra038276,AT5G08730
Bra032985,AT3G27170
Bra013305,AT4G18395
Bra027777,AT5G38850
Bra040275,AT3G06510
Bra002822,AT5G56350
Bra013335,AT4G18630
Bra004911,AT2G45430
Bra010313,AT4G29550
Bra022565,AT5G51810
Bra026356,AT4G27360
Bra031741,AT1G10930
Bra028311,AT5G52470
Bra009487,AT5G04080
Bra033113,AT5G67360
Bra010523,AT4G35725
Bra016964,AT2G40890
Bra033900,AT3G22910
Bra027428,AT2G16030
Bra039767,AT2G31020
Bra031453,AT1G61130
Bra030323,AT2G21070
Bra038808,AT1G10000
Bra023497,AT5G14960
Bra032552,AT1G03270
Bra003825,AT1G73860
Bra000496,AT2G28105
Bra021856,AT2G33480
Bra028829,AT5G03540
Bra007281,AT3G56900
Bra040138,AT2G33370
Bra021622,AT2G30240
Bra032090,AT5G67310
Bra013489,AT4G21020
Bra006459,AT5G18420
Bra015114,AT2G07200
Bra015864,AT1G75150
Bra022701,AT5G54240
Bra038540,AT2G22180
Bra016172,AT1G70950
Bra040621,AT5G43150
Bra018681,AT1G07830
Bra007816,AT2G25140
Bra021818,AT2G32950
Bra030495,AT5G47700
Bra008130,AT1G74070
Bra015529,AT1G06780
Bra040485,AT2G46780
Bra024487,AT2G17890
Bra023807,AT3G22780
Bra034085,AT3G09740
Bra029124,AT3G13920
Bra011991,AT2G27940
Bra000468,AT2G29950
Bra028095,AT2G18630
Bra009913,AT5G26630
Bra020118,AT5G20640
Bra010662,AT4G39740
Bra040552,AT3G01900
Bra014925,AT3G23230
Bra003667,AT1G77830
Bra014009,AT1G14800
Bra039623,AT2G18250
Bra017516,AT5G46910
Bra031664,AT1G09380
Bra021940,AT2G34940
Bra007549,AT3G60660
Bra023810,AT3G22760
Bra027259,AT3G15354
Bra004106,AT1G64750
Bra018276,AT2G41920
Bra025927,AT1G18160
Bra038626,AT5G63350
Bra024180,AT4G28830
Bra014510,AT3G60140
Bra030743,AT1G08810
Bra019594,AT3G49390
Bra006580,AT5G20850
Bra027924,AT1G56590
Bra007542,AT3G60530
Bra004481,AT2G47040
Bra015888,AT1G74860
Bra009703,AT5G23700
Bra001887,AT1G28580
Bra041153,AT5G66310
Bra018502,AT4G04610
Bra009864,AT5G25830
Bra005548,AT5G13970
Bra006615,AT5G22220
Bra020694,AT5G48560
Bra041010,AT1G63020
Bra008421,AT1G79550
Bra039456,AT3G05170
Bra034779,AT3G12100
Bra021831,AT2G33170
Bra022402,AT2G44250
Bra010814,AT1G29760
Bra023105,AT3G05685
Bra035120,AT1G79460
Bra008283,AT1G76860
Bra033547,AT3G17000
Bra021409,AT3G02830
Bra011813,AT4G40030
Bra007823,AT2G47120
Bra024078,AT1G05080
Bra016409,AT1G21700
Bra022917,AT2G32970
Bra023441,AT5G13930
Bra008398,AT4G32830
Bra018249,AT2G31380
Bra036816,AT3G51325
Bra020850,AT4G12590
Bra019283,AT4G23660
Bra022191,AT3G17040
Bra013098,AT2G15695
Bra032175,AT2G23300
Bra031427,AT1G61520
Bra009778,AT5G24630
Bra039648,AT1G04820
Bra005119,AT2G38255
Bra011069,AT4G28910
Bra017609,AT4G33860
Bra040592,AT3G02520
Bra027457,AT5G42800
Bra025916,AT5G15870
Bra009079,AT5G09840
Bra001191,AT3G06300
Bra028916,AT5G01890
Bra002340,AT4G23160
Bra030390,AT1G52330
Bra004961,AT2G46090
Bra030418,AT1G51770
Bra033242,AT1G01680
Bra008253,AT1G47920
Bra033089,AT3G29170
Bra033713,AT5G44020
Bra018301,AT2G30620
Bra037207,AT2G13360
Bra032639,AT1G01540
Bra007051,AT3G54150
Bra032315,AT1G29390
Bra039956,AT3G22490
Bra024566,AT1G23150
Bra009468,AT5G04320
Bra019546,AT3G48470
Bra020683,AT5G48660
Bra037146,AT5G51250
Bra024620,AT1G70310
Bra020185,AT5G22330
Bra018189,AT5G52180
Bra004387,AT1G69510
Bra026531,AT2G03840
Bra010890,AT1G28230
Bra031719,AT1G48660
Bra024212,AT2G20700
Bra025433,AT5G38210
Bra037258,AT2G17700
Bra023836,AT3G22330
Bra032901,AT1G28370
Bra039668,AT1G53390
Bra010029,AT5G49550
Bra017541,AT5G46530
Bra029617,AT3G07050
Bra021254,AT3G17465
Bra021860,AT2G33550
Bra000742,AT4G11360
Bra003270,AT3G57150
Bra019770,AT1G12480
Bra039932,AT3G43590
Bra011750,AT4G37270
Bra032419,AT1G07910
Bra009148,AT3G26310
Bra010622,AT4G37930
Bra016808,AT1G11870
Bra025855,AT1G20910
Bra015076,AT3G24760
Bra039064,AT3G27970
Bra020955,AT5G53150
Bra037327,AT4G00231
Bra002879,AT5G55670
Bra024815,AT2G02560
Bra028761,AT5G05340
Bra010793,AT1G30170
Bra029170,AT5G51490
Bra002681,AT5G58003
Bra009165,AT3G11510
Bra016664,AT1G15350
Bra011615,AT4G35440
Bra040742,AT4G16620
Bra000003,AT2G37480
Bra038929,AT1G58170
Bra001811,AT3G21110
Bra018678,AT1G07870
Bra036986,AT4G33720
Bra011526,AT4G34390
Bra002553,AT5G60180
Bra029768,AT3G09430
Bra013444,AT4G20090
Bra032544,AT1G03750
Bra031121,AT4G14350
Bra009424,AT5G05130
Bra035137,AT1G79700
Bra006834,AT5G57090
Bra016685,AT1G14688
Bra029348,AT5G60900
Bra040516,AT3G01435
Bra001566,AT1G53420
Bra012224,AT1G20290
Bra013283,AT4G18040
Bra013140,AT4G18670
Bra002920,AT5G55240
Bra037645,AT2G44530
Bra021072,AT4G17060
Bra030031,AT1G24280
Bra013817,AT4G24590
Bra037959,AT1G54050
Bra008682,AT5G15660
Bra008042,AT1G72700
Bra032065,AT1G64840
Bra039964,AT2G29125
Bra014803,AT3G54610
Bra009395,AT5G09640
Bra026476,AT5G23910
Bra020075,AT5G19920
Bra039533,AT5G45100
Bra014418,AT3G61850
Bra001579,AT3G15030
Bra021360,AT3G03420
Bra015594,AT1G07610
Bra014035,AT1G58250
Bra028404,AT5G38290
Bra033496,AT4G15563
Bra030135,AT1G29400
Bra004699,AT2G42480
Bra005961,AT5G07920
Bra004749,AT2G43150
Bra003123,AT3G53230
Bra002321,AT5G20690
Bra034327,AT1G20160
Bra029201,AT5G63790
Bra035235,AT4G11290
Bra016876,AT2G42440
Bra017670,AT4G34680
Bra009190,AT5G06390
Bra021402,AT2G47530
Bra017968,AT2G04350
Bra005450,AT2G34150
Bra036887,AT4G14723
Bra024707,AT1G26580
Bra015700,AT1G76990
Bra030092,AT1G28350
Bra028187,AT5G38480
Bra036042,AT2G25240
Bra005522,AT2G33150
Bra019424,AT3G44680
Bra026985,AT1G12220
Bra027931,AT1G48800
Bra034191,AT4G03190
Bra039411,AT1G54300
Bra034345,AT4G35120
Bra032133,AT2G23950
Bra023782,AT3G22942
Bra034619,AT4G34320
Bra003645,AT1G78370
Bra005982,AT5G08300
Bra004553,AT2G46240
Bra039148,AT3G01070
Bra024904,AT2G01120
Bra029631,AT3G07200
Bra000060,AT2G38400
Bra010918,AT1G27760
Bra001685,AT4G30880
Bra016038,AT1G72720
Bra032203,AT1G44120
Bra009529,AT5G03430
Bra023490,AT5G14880
Bra040691,AT3G53220
Bra033642,AT1G64770
Bra029473,AT5G18770
Bra016762,AT1G12620
Bra038305,AT1G69420
Bra024328,AT5G64810
Bra016813,AT1G11790
Bra002839,AT5G56170
Bra011734,AT4G37000
Bra016886,AT2G42280
Bra031867,AT5G65300
Bra002757,AT5G57140
Bra000988,AT3G01800
Bra000703,AT4G10250
Bra022046,AT5G46590
Bra012017,AT2G27460
Bra035646,AT5G57015
Bra022071,AT5G46450
Bra031225,AT2G22010
Bra001117,AT5G28650
Bra007949,AT1G70850
Bra026738,AT1G15940
Bra030882,AT2G42590
Bra009674,AT5G23370
Bra031670,AT4G20480
Bra025077,AT5G45430
Bra031857,AT5G65470
Bra015636,AT1G78060
Bra005904,AT5G03480
Bra023584,AT5G16820
Bra036723,AT2G19400
Bra012593,AT4G18510
Bra028698,AT5G07430
Bra003095,AT5G52920
